--- REPORTE DIA 3 ---
ESTADISTICAS
- Cantidad de agendados:	32186
6966)	CI: I-5-75 | Edad:75 | Riesgo: 2
6967)	CI: I-6-89 | Edad:89 | Riesgo: 1
6968)	CI: I-9-82 | Edad:82 | Riesgo: 4
6969)	CI: I-8-78 | Edad:78 | Riesgo: 2
6970)	CI: I-7-28 | Edad:28 | Riesgo: 1
6971)	CI: I-0-74 | Edad:74 | Riesgo: 5
6972)	CI: I-1-43 | Edad:43 | Riesgo: 5
6973)	CI: I-2-79 | Edad:79 | Riesgo: 4
6974)	CI: I-3-36 | Edad:36 | Riesgo: 3
6975)	CI: I-4-74 | Edad:74 | Riesgo: 5
6976)	CI: I-5-55 | Edad:55 | Riesgo: 4
6977)	CI: I-6-71 | Edad:71 | Riesgo: 3
6978)	CI: I-9-26 | Edad:26 | Riesgo: 5
6979)	CI: I-8-72 | Edad:72 | Riesgo: 1
6980)	CI: I-7-79 | Edad:79 | Riesgo: 1
6981)	CI: I-0-57 | Edad:57 | Riesgo: 2
6982)	CI: I-1-76 | Edad:76 | Riesgo: 1
6983)	CI: I-2-86 | Edad:86 | Riesgo: 4
6984)	CI: I-3-70 | Edad:70 | Riesgo: 5
6985)	CI: I-4-60 | Edad:60 | Riesgo: 3
6986)	CI: I-5-87 | Edad:87 | Riesgo: 5
6987)	CI: I-6-86 | Edad:86 | Riesgo: 3
6988)	CI: I-9-57 | Edad:57 | Riesgo: 5
6989)	CI: I-8-86 | Edad:86 | Riesgo: 5
6990)	CI: I-7-60 | Edad:60 | Riesgo: 1
6991)	CI: I-0-87 | Edad:87 | Riesgo: 4
6992)	CI: I-1-78 | Edad:78 | Riesgo: 2
6993)	CI: I-2-80 | Edad:80 | Riesgo: 4
6994)	CI: I-3-83 | Edad:83 | Riesgo: 2
6995)	CI: I-4-86 | Edad:86 | Riesgo: 1
6996)	CI: I-5-77 | Edad:77 | Riesgo: 1
6997)	CI: I-6-79 | Edad:79 | Riesgo: 2
6998)	CI: I-9-73 | Edad:73 | Riesgo: 1
6999)	CI: I-8-19 | Edad:19 | Riesgo: 2
7000)	CI: I-7-81 | Edad:81 | Riesgo: 5
7001)	CI: I-0-66 | Edad:66 | Riesgo: 5
7002)	CI: I-1-87 | Edad:87 | Riesgo: 3
7003)	CI: I-2-22 | Edad:22 | Riesgo: 1
7004)	CI: I-3-75 | Edad:75 | Riesgo: 2
7005)	CI: I-4-76 | Edad:76 | Riesgo: 5
7006)	CI: I-5-55 | Edad:55 | Riesgo: 3
7007)	CI: I-6-78 | Edad:78 | Riesgo: 2
7008)	CI: I-9-51 | Edad:51 | Riesgo: 2
7009)	CI: I-8-70 | Edad:70 | Riesgo: 5
7010)	CI: I-7-68 | Edad:68 | Riesgo: 1
7011)	CI: I-0-71 | Edad:71 | Riesgo: 5
7012)	CI: I-1-30 | Edad:30 | Riesgo: 2
7013)	CI: I-2-71 | Edad:71 | Riesgo: 3
7014)	CI: I-3-78 | Edad:78 | Riesgo: 5
7015)	CI: I-4-71 | Edad:71 | Riesgo: 5
7016)	CI: I-5-73 | Edad:73 | Riesgo: 4
7017)	CI: I-6-37 | Edad:37 | Riesgo: 5
7018)	CI: I-9-77 | Edad:77 | Riesgo: 5
7019)	CI: I-8-27 | Edad:27 | Riesgo: 3
7020)	CI: I-7-67 | Edad:67 | Riesgo: 1
7021)	CI: I-0-66 | Edad:66 | Riesgo: 3
7022)	CI: I-1-34 | Edad:34 | Riesgo: 2
7023)	CI: I-2-70 | Edad:70 | Riesgo: 4
7024)	CI: I-3-29 | Edad:29 | Riesgo: 1
7025)	CI: I-4-28 | Edad:28 | Riesgo: 4
7026)	CI: I-5-73 | Edad:73 | Riesgo: 4
7027)	CI: I-6-66 | Edad:66 | Riesgo: 5
7028)	CI: I-9-76 | Edad:76 | Riesgo: 4
7029)	CI: I-8-76 | Edad:76 | Riesgo: 4
7030)	CI: I-7-69 | Edad:69 | Riesgo: 4
7031)	CI: I-0-72 | Edad:72 | Riesgo: 1
7032)	CI: I-1-29 | Edad:29 | Riesgo: 3
7033)	CI: I-2-60 | Edad:60 | Riesgo: 4
7034)	CI: I-3-87 | Edad:87 | Riesgo: 5
7035)	CI: I-4-24 | Edad:24 | Riesgo: 1
7036)	CI: I-5-33 | Edad:33 | Riesgo: 1
7037)	CI: I-6-87 | Edad:87 | Riesgo: 5
7038)	CI: I-9-86 | Edad:86 | Riesgo: 3
7039)	CI: I-8-74 | Edad:74 | Riesgo: 3
7040)	CI: I-7-69 | Edad:69 | Riesgo: 2
7041)	CI: I-0-77 | Edad:77 | Riesgo: 2
7042)	CI: I-1-80 | Edad:80 | Riesgo: 5
7043)	CI: I-2-71 | Edad:71 | Riesgo: 2
7044)	CI: I-3-85 | Edad:85 | Riesgo: 1
7045)	CI: I-4-86 | Edad:86 | Riesgo: 5
7046)	CI: I-5-86 | Edad:86 | Riesgo: 4
7047)	CI: I-6-59 | Edad:59 | Riesgo: 2
7048)	CI: I-9-72 | Edad:72 | Riesgo: 2
7049)	CI: I-8-85 | Edad:85 | Riesgo: 5
7050)	CI: I-7-76 | Edad:76 | Riesgo: 5
7051)	CI: I-0-89 | Edad:89 | Riesgo: 2
7052)	CI: I-1-67 | Edad:67 | Riesgo: 1
7053)	CI: I-2-71 | Edad:71 | Riesgo: 4
7054)	CI: I-3-71 | Edad:71 | Riesgo: 4
7055)	CI: I-4-67 | Edad:67 | Riesgo: 5
7056)	CI: I-5-87 | Edad:87 | Riesgo: 5
7057)	CI: I-6-67 | Edad:67 | Riesgo: 1
7058)	CI: I-9-78 | Edad:78 | Riesgo: 2
7059)	CI: I-8-18 | Edad:18 | Riesgo: 5
7060)	CI: I-7-19 | Edad:19 | Riesgo: 1
7061)	CI: I-0-78 | Edad:78 | Riesgo: 5
7062)	CI: I-1-77 | Edad:77 | Riesgo: 2
7063)	CI: I-2-60 | Edad:60 | Riesgo: 3
7064)	CI: I-3-57 | Edad:57 | Riesgo: 2
7065)	CI: I-4-85 | Edad:85 | Riesgo: 2
7066)	CI: I-5-67 | Edad:67 | Riesgo: 5
7067)	CI: I-6-87 | Edad:87 | Riesgo: 1
7068)	CI: I-9-74 | Edad:74 | Riesgo: 4
7069)	CI: I-8-82 | Edad:82 | Riesgo: 5
7070)	CI: I-7-72 | Edad:72 | Riesgo: 4
7071)	CI: I-1-73 | Edad:73 | Riesgo: 5
7072)	CI: I-0-64 | Edad:64 | Riesgo: 2
7073)	CI: I-2-67 | Edad:67 | Riesgo: 2
7074)	CI: I-3-88 | Edad:88 | Riesgo: 1
7075)	CI: I-4-86 | Edad:86 | Riesgo: 5
7076)	CI: I-5-75 | Edad:75 | Riesgo: 1
7077)	CI: I-6-68 | Edad:68 | Riesgo: 3
7078)	CI: I-9-88 | Edad:88 | Riesgo: 4
7079)	CI: I-8-87 | Edad:87 | Riesgo: 4
7080)	CI: I-7-63 | Edad:63 | Riesgo: 3
7081)	CI: I-1-86 | Edad:86 | Riesgo: 5
7082)	CI: I-0-89 | Edad:89 | Riesgo: 5
7083)	CI: I-2-82 | Edad:82 | Riesgo: 1
7084)	CI: I-3-76 | Edad:76 | Riesgo: 1
7085)	CI: I-4-18 | Edad:18 | Riesgo: 3
7086)	CI: I-5-85 | Edad:85 | Riesgo: 2
7087)	CI: I-6-48 | Edad:48 | Riesgo: 5
7088)	CI: I-9-89 | Edad:89 | Riesgo: 2
7089)	CI: I-8-86 | Edad:86 | Riesgo: 4
7090)	CI: I-7-84 | Edad:84 | Riesgo: 3
7091)	CI: I-1-81 | Edad:81 | Riesgo: 3
7092)	CI: I-0-27 | Edad:27 | Riesgo: 1
7093)	CI: I-2-81 | Edad:81 | Riesgo: 5
7094)	CI: I-3-49 | Edad:49 | Riesgo: 3
7095)	CI: I-4-86 | Edad:86 | Riesgo: 5
7096)	CI: I-5-87 | Edad:87 | Riesgo: 2
7097)	CI: I-6-76 | Edad:76 | Riesgo: 4
7098)	CI: I-9-80 | Edad:80 | Riesgo: 1
7099)	CI: I-8-73 | Edad:73 | Riesgo: 2
7100)	CI: I-7-31 | Edad:31 | Riesgo: 3
7101)	CI: I-1-76 | Edad:76 | Riesgo: 5
7102)	CI: I-0-54 | Edad:54 | Riesgo: 3
7103)	CI: I-2-60 | Edad:60 | Riesgo: 1
7104)	CI: I-3-76 | Edad:76 | Riesgo: 4
7105)	CI: I-4-67 | Edad:67 | Riesgo: 3
7106)	CI: I-5-89 | Edad:89 | Riesgo: 4
7107)	CI: I-6-80 | Edad:80 | Riesgo: 2
7108)	CI: I-9-40 | Edad:40 | Riesgo: 2
7109)	CI: I-8-77 | Edad:77 | Riesgo: 2
7110)	CI: I-7-27 | Edad:27 | Riesgo: 4
7111)	CI: I-1-70 | Edad:70 | Riesgo: 3
7112)	CI: I-0-71 | Edad:71 | Riesgo: 5
7113)	CI: I-2-63 | Edad:63 | Riesgo: 5
7114)	CI: I-3-33 | Edad:33 | Riesgo: 3
7115)	CI: I-4-23 | Edad:23 | Riesgo: 5
7116)	CI: I-5-73 | Edad:73 | Riesgo: 4
7117)	CI: I-6-35 | Edad:35 | Riesgo: 3
7118)	CI: I-9-84 | Edad:84 | Riesgo: 1
7119)	CI: I-8-81 | Edad:81 | Riesgo: 5
7120)	CI: I-7-76 | Edad:76 | Riesgo: 5
7121)	CI: I-1-88 | Edad:88 | Riesgo: 1
7122)	CI: I-0-82 | Edad:82 | Riesgo: 1
7123)	CI: I-2-76 | Edad:76 | Riesgo: 5
7124)	CI: I-3-71 | Edad:71 | Riesgo: 1
7125)	CI: I-4-80 | Edad:80 | Riesgo: 2
7126)	CI: I-5-78 | Edad:78 | Riesgo: 1
7127)	CI: I-6-20 | Edad:20 | Riesgo: 5
7128)	CI: I-9-84 | Edad:84 | Riesgo: 1
7129)	CI: I-8-74 | Edad:74 | Riesgo: 2
7130)	CI: I-7-70 | Edad:70 | Riesgo: 1
7131)	CI: I-1-89 | Edad:89 | Riesgo: 4
7132)	CI: I-0-39 | Edad:39 | Riesgo: 5
7133)	CI: I-2-67 | Edad:67 | Riesgo: 4
7134)	CI: I-3-71 | Edad:71 | Riesgo: 1
7135)	CI: I-4-80 | Edad:80 | Riesgo: 5
7136)	CI: I-5-69 | Edad:69 | Riesgo: 2
7137)	CI: I-6-44 | Edad:44 | Riesgo: 1
7138)	CI: I-9-68 | Edad:68 | Riesgo: 3
7139)	CI: I-8-59 | Edad:59 | Riesgo: 2
7140)	CI: I-7-20 | Edad:20 | Riesgo: 3
7141)	CI: I-1-84 | Edad:84 | Riesgo: 5
7142)	CI: I-0-66 | Edad:66 | Riesgo: 5
7143)	CI: I-2-58 | Edad:58 | Riesgo: 4
7144)	CI: I-3-44 | Edad:44 | Riesgo: 4
7145)	CI: I-4-70 | Edad:70 | Riesgo: 2
7146)	CI: I-5-70 | Edad:70 | Riesgo: 2
7147)	CI: I-6-79 | Edad:79 | Riesgo: 1
7148)	CI: I-9-67 | Edad:67 | Riesgo: 3
7149)	CI: I-8-78 | Edad:78 | Riesgo: 4
7150)	CI: I-7-57 | Edad:57 | Riesgo: 3
7151)	CI: I-1-71 | Edad:71 | Riesgo: 2
7152)	CI: I-0-24 | Edad:24 | Riesgo: 5
7153)	CI: I-2-26 | Edad:26 | Riesgo: 5
7154)	CI: I-3-85 | Edad:85 | Riesgo: 3
7155)	CI: I-4-85 | Edad:85 | Riesgo: 2
7156)	CI: I-5-89 | Edad:89 | Riesgo: 1
7157)	CI: I-6-72 | Edad:72 | Riesgo: 4
7158)	CI: I-9-75 | Edad:75 | Riesgo: 5
7159)	CI: I-8-77 | Edad:77 | Riesgo: 3
7160)	CI: I-7-74 | Edad:74 | Riesgo: 3
7161)	CI: I-1-66 | Edad:66 | Riesgo: 3
7162)	CI: I-0-60 | Edad:60 | Riesgo: 5
7163)	CI: I-2-87 | Edad:87 | Riesgo: 1
7164)	CI: I-3-85 | Edad:85 | Riesgo: 2
7165)	CI: I-4-83 | Edad:83 | Riesgo: 5
7166)	CI: I-5-73 | Edad:73 | Riesgo: 5
7167)	CI: I-6-70 | Edad:70 | Riesgo: 1
7168)	CI: I-9-54 | Edad:54 | Riesgo: 2
7169)	CI: I-8-23 | Edad:23 | Riesgo: 4
7170)	CI: I-7-88 | Edad:88 | Riesgo: 3
7171)	CI: I-1-82 | Edad:82 | Riesgo: 4
7172)	CI: I-0-76 | Edad:76 | Riesgo: 1
7173)	CI: I-2-65 | Edad:65 | Riesgo: 3
7174)	CI: I-3-83 | Edad:83 | Riesgo: 3
7175)	CI: I-4-39 | Edad:39 | Riesgo: 1
7176)	CI: I-5-83 | Edad:83 | Riesgo: 4
7177)	CI: I-6-70 | Edad:70 | Riesgo: 2
7178)	CI: I-9-80 | Edad:80 | Riesgo: 1
7179)	CI: I-8-54 | Edad:54 | Riesgo: 1
7180)	CI: I-7-79 | Edad:79 | Riesgo: 3
7181)	CI: I-1-22 | Edad:22 | Riesgo: 3
7182)	CI: I-0-52 | Edad:52 | Riesgo: 3
7183)	CI: I-2-81 | Edad:81 | Riesgo: 5
7184)	CI: I-3-40 | Edad:40 | Riesgo: 2
7185)	CI: I-4-71 | Edad:71 | Riesgo: 4
7186)	CI: I-5-39 | Edad:39 | Riesgo: 4
7187)	CI: I-6-80 | Edad:80 | Riesgo: 5
7188)	CI: I-9-50 | Edad:50 | Riesgo: 4
7189)	CI: I-8-81 | Edad:81 | Riesgo: 5
7190)	CI: I-7-31 | Edad:31 | Riesgo: 3
7191)	CI: I-1-80 | Edad:80 | Riesgo: 4
7192)	CI: I-0-79 | Edad:79 | Riesgo: 5
7193)	CI: I-2-66 | Edad:66 | Riesgo: 1
7194)	CI: I-3-81 | Edad:81 | Riesgo: 5
7195)	CI: I-4-89 | Edad:89 | Riesgo: 5
7196)	CI: I-5-67 | Edad:67 | Riesgo: 2
7197)	CI: I-6-81 | Edad:81 | Riesgo: 5
7198)	CI: I-9-84 | Edad:84 | Riesgo: 1
7199)	CI: I-8-72 | Edad:72 | Riesgo: 2
7200)	CI: I-7-68 | Edad:68 | Riesgo: 3
7201)	CI: I-1-74 | Edad:74 | Riesgo: 4
7202)	CI: I-0-61 | Edad:61 | Riesgo: 5
7203)	CI: I-2-86 | Edad:86 | Riesgo: 3
7204)	CI: I-3-87 | Edad:87 | Riesgo: 4
7205)	CI: I-4-26 | Edad:26 | Riesgo: 4
7206)	CI: I-5-87 | Edad:87 | Riesgo: 1
7207)	CI: I-6-68 | Edad:68 | Riesgo: 4
7208)	CI: I-9-63 | Edad:63 | Riesgo: 4
7209)	CI: I-8-70 | Edad:70 | Riesgo: 1
7210)	CI: I-7-82 | Edad:82 | Riesgo: 1
7211)	CI: I-1-70 | Edad:70 | Riesgo: 1
7212)	CI: I-0-80 | Edad:80 | Riesgo: 1
7213)	CI: I-2-68 | Edad:68 | Riesgo: 5
7214)	CI: I-3-78 | Edad:78 | Riesgo: 1
7215)	CI: I-4-89 | Edad:89 | Riesgo: 4
7216)	CI: I-5-35 | Edad:35 | Riesgo: 1
7217)	CI: I-6-82 | Edad:82 | Riesgo: 5
7218)	CI: I-9-83 | Edad:83 | Riesgo: 5
7219)	CI: I-8-88 | Edad:88 | Riesgo: 5
7220)	CI: I-7-59 | Edad:59 | Riesgo: 3
7221)	CI: I-1-67 | Edad:67 | Riesgo: 3
7222)	CI: I-0-84 | Edad:84 | Riesgo: 5
7223)	CI: I-2-22 | Edad:22 | Riesgo: 1
7224)	CI: I-3-80 | Edad:80 | Riesgo: 3
7225)	CI: I-4-76 | Edad:76 | Riesgo: 2
7226)	CI: I-5-50 | Edad:50 | Riesgo: 1
7227)	CI: I-6-75 | Edad:75 | Riesgo: 3
7228)	CI: I-9-36 | Edad:36 | Riesgo: 2
7229)	CI: I-8-79 | Edad:79 | Riesgo: 5
7230)	CI: I-7-87 | Edad:87 | Riesgo: 5
7231)	CI: I-1-65 | Edad:65 | Riesgo: 3
7232)	CI: I-0-86 | Edad:86 | Riesgo: 2
7233)	CI: I-2-51 | Edad:51 | Riesgo: 4
7234)	CI: I-3-64 | Edad:64 | Riesgo: 1
7235)	CI: I-4-62 | Edad:62 | Riesgo: 5
7236)	CI: I-5-47 | Edad:47 | Riesgo: 4
7237)	CI: I-6-73 | Edad:73 | Riesgo: 1
7238)	CI: I-9-67 | Edad:67 | Riesgo: 4
7239)	CI: I-8-82 | Edad:82 | Riesgo: 4
7240)	CI: I-7-79 | Edad:79 | Riesgo: 2
7241)	CI: I-1-71 | Edad:71 | Riesgo: 3
7242)	CI: I-0-29 | Edad:29 | Riesgo: 4
7243)	CI: I-2-87 | Edad:87 | Riesgo: 4
7244)	CI: I-3-46 | Edad:46 | Riesgo: 5
7245)	CI: I-4-28 | Edad:28 | Riesgo: 1
7246)	CI: I-5-22 | Edad:22 | Riesgo: 5
7247)	CI: I-6-73 | Edad:73 | Riesgo: 3
7248)	CI: I-9-76 | Edad:76 | Riesgo: 4
7249)	CI: I-8-30 | Edad:30 | Riesgo: 1
7250)	CI: I-7-55 | Edad:55 | Riesgo: 4
7251)	CI: I-1-77 | Edad:77 | Riesgo: 1
7252)	CI: I-0-71 | Edad:71 | Riesgo: 2
7253)	CI: I-2-79 | Edad:79 | Riesgo: 3
7254)	CI: I-4-86 | Edad:86 | Riesgo: 5
7255)	CI: I-3-74 | Edad:74 | Riesgo: 2
7256)	CI: I-5-86 | Edad:86 | Riesgo: 2
7257)	CI: I-6-87 | Edad:87 | Riesgo: 3
7258)	CI: I-9-54 | Edad:54 | Riesgo: 4
7259)	CI: I-8-83 | Edad:83 | Riesgo: 3
7260)	CI: I-7-82 | Edad:82 | Riesgo: 5
7261)	CI: I-1-46 | Edad:46 | Riesgo: 3
7262)	CI: I-0-81 | Edad:81 | Riesgo: 3
7263)	CI: I-2-85 | Edad:85 | Riesgo: 1
7264)	CI: I-4-75 | Edad:75 | Riesgo: 2
7265)	CI: I-3-88 | Edad:88 | Riesgo: 2
7266)	CI: I-5-78 | Edad:78 | Riesgo: 1
7267)	CI: I-6-87 | Edad:87 | Riesgo: 3
7268)	CI: I-9-74 | Edad:74 | Riesgo: 3
7269)	CI: I-8-30 | Edad:30 | Riesgo: 4
7270)	CI: I-7-85 | Edad:85 | Riesgo: 3
7271)	CI: I-1-55 | Edad:55 | Riesgo: 3
7272)	CI: I-0-73 | Edad:73 | Riesgo: 3
7273)	CI: I-2-80 | Edad:80 | Riesgo: 5
7274)	CI: I-4-47 | Edad:47 | Riesgo: 1
7275)	CI: I-3-82 | Edad:82 | Riesgo: 5
7276)	CI: I-5-66 | Edad:66 | Riesgo: 4
7277)	CI: I-6-87 | Edad:87 | Riesgo: 1
7278)	CI: I-9-44 | Edad:44 | Riesgo: 4
7279)	CI: I-8-72 | Edad:72 | Riesgo: 1
7280)	CI: I-7-72 | Edad:72 | Riesgo: 4
7281)	CI: I-1-88 | Edad:88 | Riesgo: 2
7282)	CI: I-0-83 | Edad:83 | Riesgo: 3
7283)	CI: I-2-66 | Edad:66 | Riesgo: 1
7284)	CI: I-4-52 | Edad:52 | Riesgo: 4
7285)	CI: I-3-58 | Edad:58 | Riesgo: 3
7286)	CI: I-5-85 | Edad:85 | Riesgo: 3
7287)	CI: I-6-89 | Edad:89 | Riesgo: 2
7288)	CI: I-9-27 | Edad:27 | Riesgo: 3
7289)	CI: I-8-72 | Edad:72 | Riesgo: 1
7290)	CI: I-7-73 | Edad:73 | Riesgo: 4
7291)	CI: I-0-68 | Edad:68 | Riesgo: 3
7292)	CI: I-1-67 | Edad:67 | Riesgo: 2
7293)	CI: I-2-55 | Edad:55 | Riesgo: 2
7294)	CI: I-4-73 | Edad:73 | Riesgo: 3
7295)	CI: I-3-81 | Edad:81 | Riesgo: 1
7296)	CI: I-5-88 | Edad:88 | Riesgo: 1
7297)	CI: I-6-44 | Edad:44 | Riesgo: 3
7298)	CI: I-9-45 | Edad:45 | Riesgo: 5
7299)	CI: I-8-76 | Edad:76 | Riesgo: 1
7300)	CI: I-7-46 | Edad:46 | Riesgo: 5
7301)	CI: I-0-27 | Edad:27 | Riesgo: 3
7302)	CI: I-1-78 | Edad:78 | Riesgo: 3
7303)	CI: I-2-24 | Edad:24 | Riesgo: 5
7304)	CI: I-4-72 | Edad:72 | Riesgo: 3
7305)	CI: I-3-72 | Edad:72 | Riesgo: 1
7306)	CI: I-5-69 | Edad:69 | Riesgo: 1
7307)	CI: I-6-87 | Edad:87 | Riesgo: 1
7308)	CI: I-9-64 | Edad:64 | Riesgo: 4
7309)	CI: I-8-88 | Edad:88 | Riesgo: 2
7310)	CI: I-7-18 | Edad:18 | Riesgo: 3
7311)	CI: I-0-18 | Edad:18 | Riesgo: 5
7312)	CI: I-1-66 | Edad:66 | Riesgo: 5
7313)	CI: I-2-33 | Edad:33 | Riesgo: 1
7314)	CI: I-4-82 | Edad:82 | Riesgo: 1
7315)	CI: I-3-62 | Edad:62 | Riesgo: 4
7316)	CI: I-5-62 | Edad:62 | Riesgo: 5
7317)	CI: I-6-89 | Edad:89 | Riesgo: 5
7318)	CI: I-9-84 | Edad:84 | Riesgo: 4
7319)	CI: I-8-25 | Edad:25 | Riesgo: 3
7320)	CI: I-7-78 | Edad:78 | Riesgo: 3
7321)	CI: I-0-66 | Edad:66 | Riesgo: 2
7322)	CI: I-1-76 | Edad:76 | Riesgo: 3
7323)	CI: I-2-69 | Edad:69 | Riesgo: 5
7324)	CI: I-4-85 | Edad:85 | Riesgo: 3
7325)	CI: I-3-80 | Edad:80 | Riesgo: 4
7326)	CI: I-5-78 | Edad:78 | Riesgo: 2
7327)	CI: I-9-38 | Edad:38 | Riesgo: 4
7328)	CI: I-6-67 | Edad:67 | Riesgo: 5
7329)	CI: I-8-68 | Edad:68 | Riesgo: 2
7330)	CI: I-7-86 | Edad:86 | Riesgo: 1
7331)	CI: I-0-70 | Edad:70 | Riesgo: 5
7332)	CI: I-1-77 | Edad:77 | Riesgo: 4
7333)	CI: I-2-23 | Edad:23 | Riesgo: 3
7334)	CI: I-4-52 | Edad:52 | Riesgo: 4
7335)	CI: I-3-84 | Edad:84 | Riesgo: 3
7336)	CI: I-5-74 | Edad:74 | Riesgo: 5
7337)	CI: I-9-53 | Edad:53 | Riesgo: 1
7338)	CI: I-6-87 | Edad:87 | Riesgo: 3
7339)	CI: I-8-47 | Edad:47 | Riesgo: 2
7340)	CI: I-7-19 | Edad:19 | Riesgo: 2
7341)	CI: I-0-87 | Edad:87 | Riesgo: 1
7342)	CI: I-1-85 | Edad:85 | Riesgo: 1
7343)	CI: I-2-69 | Edad:69 | Riesgo: 1
7344)	CI: I-4-71 | Edad:71 | Riesgo: 4
7345)	CI: I-3-87 | Edad:87 | Riesgo: 5
7346)	CI: I-5-81 | Edad:81 | Riesgo: 2
7347)	CI: I-9-74 | Edad:74 | Riesgo: 1
7348)	CI: I-6-75 | Edad:75 | Riesgo: 3
7349)	CI: I-8-88 | Edad:88 | Riesgo: 4
7350)	CI: I-7-84 | Edad:84 | Riesgo: 1
7351)	CI: I-0-49 | Edad:49 | Riesgo: 1
7352)	CI: I-1-39 | Edad:39 | Riesgo: 3
7353)	CI: I-2-87 | Edad:87 | Riesgo: 4
7354)	CI: I-4-74 | Edad:74 | Riesgo: 3
7355)	CI: I-3-68 | Edad:68 | Riesgo: 5
7356)	CI: I-5-73 | Edad:73 | Riesgo: 3
7357)	CI: I-9-71 | Edad:71 | Riesgo: 4
7358)	CI: I-6-54 | Edad:54 | Riesgo: 1
7359)	CI: I-8-37 | Edad:37 | Riesgo: 2
7360)	CI: I-7-66 | Edad:66 | Riesgo: 4
7361)	CI: I-0-69 | Edad:69 | Riesgo: 4
7362)	CI: I-1-71 | Edad:71 | Riesgo: 3
7363)	CI: I-2-66 | Edad:66 | Riesgo: 4
7364)	CI: I-3-72 | Edad:72 | Riesgo: 4
7365)	CI: I-4-80 | Edad:80 | Riesgo: 5
7366)	CI: I-5-71 | Edad:71 | Riesgo: 5
7367)	CI: I-9-29 | Edad:29 | Riesgo: 1
7368)	CI: I-6-68 | Edad:68 | Riesgo: 1
7369)	CI: I-8-73 | Edad:73 | Riesgo: 5
7370)	CI: I-7-32 | Edad:32 | Riesgo: 1
7371)	CI: I-0-25 | Edad:25 | Riesgo: 5
7372)	CI: I-1-76 | Edad:76 | Riesgo: 5
7373)	CI: I-2-27 | Edad:27 | Riesgo: 1
7374)	CI: I-3-73 | Edad:73 | Riesgo: 1
7375)	CI: I-4-77 | Edad:77 | Riesgo: 3
7376)	CI: I-5-23 | Edad:23 | Riesgo: 4
7377)	CI: I-9-70 | Edad:70 | Riesgo: 4
7378)	CI: I-6-79 | Edad:79 | Riesgo: 1
7379)	CI: I-8-71 | Edad:71 | Riesgo: 5
7380)	CI: I-7-56 | Edad:56 | Riesgo: 1
7381)	CI: I-0-69 | Edad:69 | Riesgo: 4
7382)	CI: I-1-19 | Edad:19 | Riesgo: 5
7383)	CI: I-2-68 | Edad:68 | Riesgo: 3
7384)	CI: I-3-71 | Edad:71 | Riesgo: 3
7385)	CI: I-4-77 | Edad:77 | Riesgo: 2
7386)	CI: I-5-71 | Edad:71 | Riesgo: 5
7387)	CI: I-9-81 | Edad:81 | Riesgo: 3
7388)	CI: I-6-79 | Edad:79 | Riesgo: 4
7389)	CI: I-8-75 | Edad:75 | Riesgo: 2
7390)	CI: I-7-89 | Edad:89 | Riesgo: 3
7391)	CI: I-0-29 | Edad:29 | Riesgo: 5
7392)	CI: I-1-78 | Edad:78 | Riesgo: 3
7393)	CI: I-2-38 | Edad:38 | Riesgo: 1
7394)	CI: I-3-84 | Edad:84 | Riesgo: 3
7395)	CI: I-4-36 | Edad:36 | Riesgo: 4
7396)	CI: I-5-71 | Edad:71 | Riesgo: 3
7397)	CI: I-9-78 | Edad:78 | Riesgo: 2
7398)	CI: I-6-66 | Edad:66 | Riesgo: 2
7399)	CI: I-8-73 | Edad:73 | Riesgo: 1
7400)	CI: I-7-84 | Edad:84 | Riesgo: 5
7401)	CI: I-0-29 | Edad:29 | Riesgo: 5
7402)	CI: I-1-71 | Edad:71 | Riesgo: 3
7403)	CI: I-2-28 | Edad:28 | Riesgo: 4
7404)	CI: I-3-76 | Edad:76 | Riesgo: 2
7405)	CI: I-4-85 | Edad:85 | Riesgo: 3
7406)	CI: I-5-82 | Edad:82 | Riesgo: 3
7407)	CI: I-9-34 | Edad:34 | Riesgo: 1
7408)	CI: I-6-51 | Edad:51 | Riesgo: 5
7409)	CI: I-8-88 | Edad:88 | Riesgo: 3
7410)	CI: I-7-45 | Edad:45 | Riesgo: 1
7411)	CI: I-0-66 | Edad:66 | Riesgo: 2
7412)	CI: I-1-81 | Edad:81 | Riesgo: 4
7413)	CI: I-2-86 | Edad:86 | Riesgo: 3
7414)	CI: I-3-72 | Edad:72 | Riesgo: 1
7415)	CI: I-4-81 | Edad:81 | Riesgo: 4
7416)	CI: I-5-76 | Edad:76 | Riesgo: 4
7417)	CI: I-9-60 | Edad:60 | Riesgo: 2
7418)	CI: I-6-72 | Edad:72 | Riesgo: 2
7419)	CI: I-8-81 | Edad:81 | Riesgo: 3
7420)	CI: I-7-44 | Edad:44 | Riesgo: 2
7421)	CI: I-0-88 | Edad:88 | Riesgo: 2
7422)	CI: I-1-72 | Edad:72 | Riesgo: 1
7423)	CI: I-2-54 | Edad:54 | Riesgo: 2
7424)	CI: I-3-79 | Edad:79 | Riesgo: 4
7425)	CI: I-4-79 | Edad:79 | Riesgo: 5
7426)	CI: I-5-66 | Edad:66 | Riesgo: 4
7427)	CI: I-9-37 | Edad:37 | Riesgo: 4
7428)	CI: I-8-84 | Edad:84 | Riesgo: 2
7429)	CI: I-6-83 | Edad:83 | Riesgo: 1
7430)	CI: I-7-81 | Edad:81 | Riesgo: 5
